id,slug,tactic,sub_tactics,name,price,countries,campaign_briefs,isDefault,type,isActive,product_features,publications,languages,radio_stations,categories,quantity,cart_items,regions,new_tab,product_info,product_detail_url,product_image,isTop,order,description,createdAt,updatedAt
578,logistics_news_double_page_spread_1x,3,1,Double page spread 1x,10.61,21,,false,product,true,"[{""id"":2140,""key"":""Media Type"",""value"":""Magazine""},{""id"":2142,""key"":""Frequency"",""value"":""Monthly""},{""id"":2141,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.049Z,
579,logistics_news_double_page_spread_4x,3,1,Double page spread 4x,9.82,21,,false,product,true,"[{""id"":2143,""key"":""Media Type"",""value"":""Magazine""},{""id"":2144,""key"":""Frequency"",""value"":""Monthly""},{""id"":2145,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.093Z,
580,logistics_news_double_page_spread_8x,3,1,Double page spread 8x,9.29,21,,false,product,true,"[{""id"":2146,""key"":""Media Type"",""value"":""Magazine""},{""id"":2147,""key"":""Frequency"",""value"":""Monthly""},{""id"":2148,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.147Z,
566,logistics_news_full_page_1x,3,1,Full Page 1x,5.9,21,,false,product,true,"[{""id"":2104,""key"":""Media Type"",""value"":""Magazine""},{""id"":2105,""key"":""Frequency"",""value"":""Monthly""},{""id"":2106,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:12.833Z,
581,logistics_news_double_page_spread_12x,3,1,Double page spread 12x,8.49,21,,false,product,true,"[{""id"":2149,""key"":""Media Type"",""value"":""Magazine""},{""id"":2150,""key"":""Frequency"",""value"":""Monthly""},{""id"":2151,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.161Z,
582,logistics_news_inside_front_cover_1x,3,1,Inside Front Cover 1x,7.76,21,,false,product,true,"[{""id"":2153,""key"":""Media Type"",""value"":""Magazine""},{""id"":2152,""key"":""Frequency"",""value"":""Monthly""},{""id"":2154,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.175Z,
583,logistics_news_inside_front_cover_4x,3,1,Inside Front Cover 4x,7.18,21,,false,product,true,"[{""id"":2155,""key"":""Media Type"",""value"":""Magazine""},{""id"":2156,""key"":""Frequency"",""value"":""Monthly""},{""id"":2157,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.190Z,
584,logistics_news_inside_front_cover_8x,3,1,Inside Front Cover 8x,6.67,21,,false,product,true,"[{""id"":2160,""key"":""Media Type"",""value"":""Magazine""},{""id"":2158,""key"":""Frequency"",""value"":""Monthly""},{""id"":2159,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.208Z,
585,logistics_news_inside_front_cover_12x,3,1,Inside Front Cover 12x,6.21,21,,false,product,true,"[{""id"":2161,""key"":""Media Type"",""value"":""Magazine""},{""id"":2163,""key"":""Frequency"",""value"":""Monthly""},{""id"":2162,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.224Z,
586,logistics_news_outside_back_cover_1x,3,1,Outside Back Cover 1x,7.94,21,,false,product,true,"[{""id"":2164,""key"":""Media Type"",""value"":""Magazine""},{""id"":2165,""key"":""Frequency"",""value"":""Monthly""},{""id"":2166,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.240Z,
587,logistics_news_outside_back_cover_4x,3,1,Outside Back Cover 4x,7.35,21,,false,product,true,"[{""id"":2167,""key"":""Media Type"",""value"":""Magazine""},{""id"":2168,""key"":""Frequency"",""value"":""Monthly""},{""id"":2169,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.253Z,
588,logistics_news_outside_back_cover_8x,3,1,Outside Back Cover 8x,6.83,21,,false,product,true,"[{""id"":2171,""key"":""Media Type"",""value"":""Magazine""},{""id"":2172,""key"":""Frequency"",""value"":""Monthly""},{""id"":2170,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.269Z,
589,logistics_news_outside_back_cover_12x,3,1,Outside Back Cover 12x,6.35,21,,false,product,true,"[{""id"":2173,""key"":""Media Type"",""value"":""Magazine""},{""id"":2174,""key"":""Frequency"",""value"":""Monthly""},{""id"":2175,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.284Z,
590,logistics_news_intside_back_cover_1x,3,1,Inside Back Cover 1x,7.2,21,,false,product,true,"[{""id"":2176,""key"":""Media Type"",""value"":""Magazine""},{""id"":2177,""key"":""Frequency"",""value"":""Monthly""},{""id"":2178,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.299Z,
591,logistics_news_inside_back_cover_4x,3,1,Inside Back Cover 4x,6.6,21,,false,product,true,"[{""id"":2179,""key"":""Media Type"",""value"":""Magazine""},{""id"":2181,""key"":""Frequency"",""value"":""Monthly""},{""id"":2180,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.312Z,
592,logistics_news_inside_back_cover_8x,3,1,Inside Back Cover 8x,6.19,21,,false,product,true,"[{""id"":2182,""key"":""Media Type"",""value"":""Magazine""},{""id"":2183,""key"":""Frequency"",""value"":""Monthly""},{""id"":2184,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.328Z,
593,logistics_news_inside_back_cover_12x,3,1,Inside Back Cover 12x,5.76,21,,false,product,true,"[{""id"":2186,""key"":""Media Type"",""value"":""Magazine""},{""id"":2185,""key"":""Frequency"",""value"":""Monthly""},{""id"":2187,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.341Z,
594,logistics_news_right_hand_1x,3,1,1st Right-Hand Page 1x,7.76,21,,false,product,true,"[{""id"":2190,""key"":""Media Type"",""value"":""Magazine""},{""id"":2188,""key"":""Frequency"",""value"":""Monthly""},{""id"":2189,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.355Z,
595,logistics_news_right_hand_4x,3,1,1st Right-Hand Page 4x,7.18,21,,false,product,true,"[{""id"":2191,""key"":""Media Type"",""value"":""Magazine""},{""id"":2192,""key"":""Frequency"",""value"":""Monthly""},{""id"":2193,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.370Z,
596,logistics_news_right_hand_8x,3,1,1st Right-Hand Page 8x,6.67,21,,false,product,true,"[{""id"":2194,""key"":""Media Type"",""value"":""Magazine""},{""id"":2195,""key"":""Frequency"",""value"":""Monthly""},{""id"":2196,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.384Z,
597,logistics_news_right_hand_12x,3,1,1st Right-Hand Page 12x,6.21,21,,false,product,true,"[{""id"":2197,""key"":""Media Type"",""value"":""Magazine""},{""id"":2198,""key"":""Frequency"",""value"":""Monthly""},{""id"":2199,""key"":""Circulation"",""value"":""5230""}]",25,2,,37,0,,,true,"With a finger on the pulse of the supply chain and logistics industry, Logistics News ME is a monthly publication dedicated to reporting the trends and challenges driving and shaping the logistics business across the MEA region and Asian sub-continent.",null,null,true,0,null,2024-01-09T13:05:13.398Z,
641,emirates_man_full_page_editor,3,1,Full Page Editor's Letter,8.2,21,,false,product,true,"[{""id"":2545,""key"":""Media Type"",""value"":""Magazine""},{""id"":2546,""key"":""Frequency"",""value"":""Bi-Yearly""},{""id"":2547,""key"":""Circulation"",""value"":""35000""}]",9,2,,77,0,,,true,Emirates Man is your guide to being in the know. From grooming to tech we’ll ensure you’re ahead of the curve when it comes to the latest gadgets.,null,null,true,0,null,2024-01-09T14:39:35.953Z,
642,emirates_man_sampling,3,1,Tab/Sampling,23,21,,false,product,true,"[{""id"":2548,""key"":""Media Type"",""value"":""Magazine""},{""id"":2549,""key"":""Frequency"",""value"":""Bi-Yearly""},{""id"":2550,""key"":""Circulation"",""value"":""35000""}]",9,2,,77,0,,,true,Emirates Man is your guide to being in the know. From grooming to tech we’ll ensure you’re ahead of the curve when it comes to the latest gadgets.,null,null,true,0,null,2024-01-09T14:39:35.968Z,
600,logistics_middle_east_full_page_12x,3,1,Full Page 12x,7.14,21,,false,product,true,"[{""id"":2207,""key"":""Media Type"",""value"":""Magazine""},{""id"":2206,""key"":""Frequency"",""value"":""Monthly""},{""id"":2208,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:43.818Z,
601,logistics_middle_east_half_page_1x,3,1,Half Page 1x,5.54,21,,false,product,true,"[{""id"":2209,""key"":""Media Type"",""value"":""Magazine""},{""id"":2210,""key"":""Frequency"",""value"":""Monthly""},{""id"":2211,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:43.832Z,
602,logistics_middle_east_half_page_4x,3,1,Half Page 6x,4.98,21,,false,product,true,"[{""id"":2212,""key"":""Media Type"",""value"":""Magazine""},{""id"":2213,""key"":""Frequency"",""value"":""Monthly""},{""id"":2214,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:43.850Z,
603,logistics_middle_east_half_page_12x,3,1,Half Page 12x,4.7,21,,false,product,true,"[{""id"":2215,""key"":""Media Type"",""value"":""Magazine""},{""id"":2216,""key"":""Frequency"",""value"":""Monthly""},{""id"":2217,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:43.870Z,
604,logistics_middle_east_double_page_spread_1x,3,1,Double page spread 1x,12.32,21,,false,product,true,"[{""id"":2218,""key"":""Media Type"",""value"":""Magazine""},{""id"":2219,""key"":""Frequency"",""value"":""Monthly""},{""id"":2220,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:43.890Z,
605,logistics_middle_east_double_page_spread_6x,3,1,Double page spread 6x,11.09,21,,false,product,true,"[{""id"":2222,""key"":""Media Type"",""value"":""Magazine""},{""id"":2221,""key"":""Frequency"",""value"":""Monthly""},{""id"":2223,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:43.922Z,
606,logistics_middle_east_double_page_spread_12x,3,1,Double page spread 12x,10.47,21,,false,product,true,"[{""id"":2224,""key"":""Media Type"",""value"":""Magazine""},{""id"":2225,""key"":""Frequency"",""value"":""Monthly""},{""id"":2226,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:43.985Z,
607,logistics_middle_east_inside_front_cover_1x,3,1,Inside Front Cover 1x,9.92,21,,false,product,true,"[{""id"":2227,""key"":""Media Type"",""value"":""Magazine""},{""id"":2228,""key"":""Frequency"",""value"":""Monthly""},{""id"":2229,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:44.011Z,
608,logistics_middle_east_inside_front_cover_6x,3,1,Inside Front Cover 6x,8.93,21,,false,product,true,"[{""id"":2232,""key"":""Media Type"",""value"":""Magazine""},{""id"":2230,""key"":""Frequency"",""value"":""Monthly""},{""id"":2231,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:44.025Z,
609,logistics_middle_east_inside_front_cover_12x,3,1,Inside Front Cover 12x,8.44,21,,false,product,true,"[{""id"":2233,""key"":""Media Type"",""value"":""Magazine""},{""id"":2234,""key"":""Frequency"",""value"":""Monthly""},{""id"":2235,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:44.039Z,
610,logistics_middle_east_outside_back_cover_1x,3,1,Outside Back Cover 1x,9.92,21,,false,product,true,"[{""id"":2236,""key"":""Media Type"",""value"":""Magazine""},{""id"":2237,""key"":""Frequency"",""value"":""Monthly""},{""id"":2238,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:44.054Z,
611,logistics_middle_east_outside_back_cover_6x,3,1,Outside Back Cover 6x,8.93,21,,false,product,true,"[{""id"":2239,""key"":""Media Type"",""value"":""Magazine""},{""id"":2240,""key"":""Frequency"",""value"":""Monthly""},{""id"":2241,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:44.070Z,
612,logistics_middle_east_outside_back_cover_12x,3,1,Outside Back Cover 12x,8.44,21,,false,product,true,"[{""id"":2242,""key"":""Media Type"",""value"":""Magazine""},{""id"":2243,""key"":""Frequency"",""value"":""Monthly""},{""id"":2244,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:44.091Z,
598,logistics_middle_east_full_page_1x,3,1,Full Page 1x,8.4,21,,false,product,true,"[{""id"":2200,""key"":""Media Type"",""value"":""Magazine""},{""id"":2201,""key"":""Frequency"",""value"":""Monthly""},{""id"":2202,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:43.786Z,
599,logistics_middle_east_full_page_6x,3,1,Full Page 6x,7.56,21,,false,product,true,"[{""id"":2205,""key"":""Media Type"",""value"":""Magazine""},{""id"":2204,""key"":""Frequency"",""value"":""Monthly""},{""id"":2203,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:43.802Z,
613,logistics_middle_east_inside_back_cover_1x,3,1,Inside Back Cover 1x,9.24,21,,false,product,true,"[{""id"":2245,""key"":""Media Type"",""value"":""Magazine""},{""id"":2246,""key"":""Frequency"",""value"":""Monthly""},{""id"":2247,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:44.105Z,
614,logistics_middle_east_inside_back_cover_6x,3,1,Inside Back Cover 6x,8.31,21,,false,product,true,"[{""id"":2248,""key"":""Media Type"",""value"":""Magazine""},{""id"":2249,""key"":""Frequency"",""value"":""Monthly""},{""id"":2250,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:44.120Z,
615,logistics_middle_east_inside_back_cover_12x,3,1,Inside Back Cover 12x,7.85,21,,false,product,true,"[{""id"":2251,""key"":""Media Type"",""value"":""Magazine""},{""id"":2252,""key"":""Frequency"",""value"":""Monthly""},{""id"":2253,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:44.134Z,
616,logistics_middle_east_belly_band,3,1,Belly Band,14.02,21,,false,product,true,"[{""id"":2254,""key"":""Media Type"",""value"":""Magazine""},{""id"":2255,""key"":""Frequency"",""value"":""Monthly""},{""id"":2256,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:44.150Z,
617,logistics_middle_east_gront_cover_gatefold,3,1,Front cover reverse gatefold,21.03,21,,false,product,true,"[{""id"":2257,""key"":""Media Type"",""value"":""Magazine""},{""id"":2258,""key"":""Frequency"",""value"":""Monthly""},{""id"":2259,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:44.168Z,
618,logistics_middle_east_bespoke,3,1,Bespoke Supplements,21.03,21,,false,product,true,"[{""id"":2260,""key"":""Media Type"",""value"":""Magazine""},{""id"":2261,""key"":""Frequency"",""value"":""Monthly""},{""id"":2262,""key"":""Circulation"",""value"":""""}]",54,2,,37,0,,,true,"For more than 13 years, Logistics Middle East has reserved its position as the region’s leading publication across the logistics and supply chain domains, offering its broad readership base of logistics professionals and decision-makers quality insights into the local and international trade markets, storage and warehousing, last mile, fulfilment, procurement, material handling and supply chain management technologies,",null,null,true,0,null,2024-01-09T13:52:44.183Z,
627,emirates_man_seventh_double_spread,3,1,Seventh Double page Spread,13.1,21,,false,product,true,"[{""id"":2503,""key"":""Media Type"",""value"":""Magazine""},{""id"":2505,""key"":""Frequency"",""value"":""Bi-Yearly""},{""id"":2504,""key"":""Circulation"",""value"":""35000""}]",9,2,,77,0,,,true,Emirates Man is your guide to being in the know. From grooming to tech we’ll ensure you’re ahead of the curve when it comes to the latest gadgets.,null,null,true,0,null,2024-01-09T14:39:35.761Z,
628,emirates_man_double_spread,3,1,Double page spread,12.3,21,,false,product,true,"[{""id"":2506,""key"":""Media Type"",""value"":""Magazine""},{""id"":2507,""key"":""Frequency"",""value"":""Bi-Yearly""},{""id"":2508,""key"":""Circulation"",""value"":""35000""}]",9,2,,77,0,,,true,Emirates Man is your guide to being in the know. From grooming to tech we’ll ensure you’re ahead of the curve when it comes to the latest gadgets.,null,null,true,0,null,2024-01-09T14:39:35.775Z,
629,emirates_man_inside_front_cover_spread,3,1,Inside Front Cover Spread,23.4,21,,false,product,true,"[{""id"":2509,""key"":""Media Type"",""value"":""Magazine""},{""id"":2510,""key"":""Frequency"",""value"":""Bi-Yearly""},{""id"":2511,""key"":""Circulation"",""value"":""35000""}]",9,2,,77,0,,,true,Emirates Man is your guide to being in the know. From grooming to tech we’ll ensure you’re ahead of the curve when it comes to the latest gadgets.,null,null,true,0,null,2024-01-09T14:39:35.792Z,
630,emirates_man_outside_back_cover,3,1,Outside Back Cover,14.1,21,,false,product,true,"[{""id"":2512,""key"":""Media Type"",""value"":""Magazine""},{""id"":2513,""key"":""Frequency"",""value"":""Bi-Yearly""},{""id"":2514,""key"":""Circulation"",""value"":""35000""}]",9,2,,77,0,,,true,Emirates Man is your guide to being in the know. From grooming to tech we’ll ensure you’re ahead of the curve when it comes to the latest gadgets.,null,null,true,0,null,2024-01-09T14:39:35.807Z,
631,emirates_man_inside_back_cover,3,1,Inside Back Cover,9.35,21,,false,product,true,"[{""id"":2515,""key"":""Media Type"",""value"":""Magazine""},{""id"":2516,""key"":""Frequency"",""value"":""Bi-Yearly""},{""id"":2517,""key"":""Circulation"",""value"":""35000""}]",9,2,,77,0,,,true,Emirates Man is your guide to being in the know. From grooming to tech we’ll ensure you’re ahead of the curve when it comes to the latest gadgets.,null,null,true,0,null,2024-01-09T14:39:35.821Z,
622,emirates_man_second_double_spread,3,1,Second Double page spread,17.8,21,,false,product,true,"[{""id"":2488,""key"":""Media Type"",""value"":""Magazine""},{""id"":2489,""key"":""Frequency"",""value"":""Bi-Yearly""},{""id"":2490,""key"":""Circulation"",""value"":""35000""}]",9,2,,77,0,,,true,Emirates Man is your guide to being in the know. From grooming to tech we’ll ensure you’re ahead of the curve when it comes to the latest gadgets.,null,null,true,0,null,2024-01-09T14:39:35.638Z,
623,emirates_man_third_double_spread,3,1,Third Double page Spread,16.5,21,,false,product,true,"[{""id"":2491,""key"":""Media Type"",""value"":""Magazine""},{""id"":2492,""key"":""Frequency"",""value"":""Bi-Yearly""},{""id"":2493,""key"":""Circulation"",""value"":""35000""}]",9,2,,77,0,,,true,Emirates Man is your guide to being in the know. From grooming to tech we’ll ensure you’re ahead of the curve when it comes to the latest gadgets.,null,null,true,0,null,2024-01-09T14:39:35.661Z,
